
t,lower y,upper y
8.700,-391.5,-300.5
8.800,-391.5,-300.3
8.900,-391.6,-300.2
9.000,-391.4,-300.3
9.100,-390.6,-300.2
9.200,-389.6,-300.3
9.300,-389.2,-300.2
9.400,-388.7,-300.3
9.500,-388.5,-300.3
9.600,-388.4,-300.3
9.700,-388.3,-300.2
9.800,-388.1,-300.2
9.900,-387.8,-300.3
10.000,-387.6,-300.3
10.100,-387.5,-300.2
10.200,-387.5,-300.3
10.300,-387.3,-300.3
10.400,-387.3,-300.2
10.500,-386.5,-300.3
10.600,-386.6,-300.3
10.700,-386.5,-300.2
10.800,-386.4,-300.3
10.900,-386.6,-300.2
11.000,-386.5,-300.2
11.100,-386.5,-300.2
11.200,-386.4,-300.4
11.300,-386.2,-300.2
11.400,-385.5,-300.3
11.500,-385.4,-300.2
11.600,-385.7,-300.3
11.700,-385.6,-300.2
11.800,-385.7,-300.2
11.900,-385.5,-300.2
12.000,-385.5,-300.3
12.100,-385.4,-300.2
12.200,-385.2,-300.2
12.300,-385.2,-300.3
12.400,-384.5,-300.3
12.500,-384.4,-300.3
12.600,-384.5,-300.3
12.700,-384.6,-300.3
12.800,-384.4,-300.3
12.900,-384.3,-300.3
13.000,-384.3,-300.3
13.100,-384.1,-300.3
13.200,-384.2,-300.3
13.300,-384.1,-300.3
13.400,-383.9,-300.3
13.500,-383.8,-300.3
13.600,-383.8,-300.3
13.700,-383.8,-300.2
13.800,-383.7,-300.3
13.900,-383.7,-300.3
14.000,-383.6,-300.3
14.100,-383.5,-300.3
14.200,-383.5,-300.3
14.300,-383.2,-300.3
14.400,-383.3,-300.3
14.500,-383.3,-300.3
14.600,-383.2,-300.3
14.700,-383.1,-300.3
14.800,-383.1,-300.3
14.900,-382.9,-300.3
15.000,-382.8,-300.3
15.100,-382.7,-300.3
15.200,-382.7,-300.3
15.300,-382.6,-300.4
15.400,-382.7,-300.3
15.500,-382.5,-300.3
15.600,-382.3,-300.3
15.700,-382.5,-300.3
15.800,-382.4,-300.3
15.900,-382.4,-300.3
16.000,-382.2,-300.3
16.100,-382.2,-300.3
16.200,-382.2,-300.3
16.300,-381.8,-300.5
16.400,-381.8,-300.3
16.500,-381.8,-300.2
16.600,-381.7,-300.3
16.700,-381.6,-300.3
16.800,-381.6,-300.3
16.900,-381.4,-300.3
17.000,-381.3,-300.3
17.100,-381.5,-300.3
17.200,-381.3,-300.3
17.300,-381.4,-300.3
17.400,-381.3,-300.3
17.500,-381.3,-300.3
17.600,-380.8,-300.3
17.700,-381.2,-300.3
17.800,-381.2,-300.3
17.900,-380.9,-300.3
18.000,-380.5,-300.3
18.100,-380.8,-300.4
18.200,-380.7,-300.3
18.300,-380.5,-300.4
18.400,-380.5,-300.3
18.500,-380.4,-300.3
18.600,-380.3,-300.4
18.700,-380.2,-300.3
18.800,-380.1,-300.3
18.900,-380.2,-300.4
19.000,-379.9,-300.3
19.100,-379.9,-300.4
19.200,-379.8,-300.3
19.300,-379.8,-300.3
19.400,-379.8,-300.3
19.500,-379.7,-300.4
19.600,-379.6,-300.4
19.700,-379.5,-300.4
19.800,-379.4,-300.4
19.900,-379.3,-300.3
20.000,-379.4,-300.3
20.100,-379.4,-300.4
20.200,-379.4,-300.4
20.300,-379.2,-300.3
20.400,-379.4,-300.4
20.500,-379.2,-300.3
20.600,-379.2,-300.3
20.700,-379.2,-300.4
20.800,-378.9,-300.4
20.900,-378.9,-300.4
21.000,-378.8,-300.4
21.100,-379.1,-300.3
21.200,-378.8,-300.4
21.300,-378.6,-300.4
21.400,-378.6,-300.4
21.500,-378.5,-300.4
21.600,-378.5,-300.4
21.700,-378.6,-300.3
21.800,-378.5,-300.4
21.900,-378.3,-300.4
22.000,-378.4,-300.4
22.100,-378.4,-300.3
22.200,-378.4,-300.4
22.300,-378.4,-300.4
22.400,-378.1,-300.4
22.500,-378.3,-300.4
22.600,-378.0,-300.4
22.700,-378.1,-300.4
22.800,-378.3,-300.3
22.900,-378.2,-300.4
23.000,-378.2,-300.4
23.100,-377.9,-300.4
23.200,-378.0,-300.4
23.300,-377.7,-300.5
23.400,-377.8,-300.4
23.500,-377.8,-300.4
23.600,-377.7,-300.4
23.700,-377.7,-300.4
23.800,-377.7,-300.4
23.900,-377.7,-300.4
24.000,-377.7,-300.4
24.100,-377.6,-300.4
24.200,-377.6,-300.5
24.300,-377.7,-300.4
24.400,-377.6,-300.4
24.500,-377.6,-300.4
24.600,-377.7,-300.4
24.700,-377.6,-300.4
24.800,-377.5,-300.4
24.900,-377.7,-300.4
25.000,-377.6,-300.4
25.100,-377.3,-300.5
25.200,-377.4,-300.5
25.300,-377.2,-300.5
25.400,-377.3,-300.4
25.500,-377.1,-300.5
25.600,-377.0,-300.5
25.700,-377.0,-300.4
25.800,-377.0,-300.5
25.900,-376.7,-300.5
26.000,-376.6,-300.5
26.100,-376.8,-300.5
26.200,-376.6,-300.4
26.300,-376.5,-300.5
26.400,-376.6,-300.5
26.500,-376.6,-300.5
26.600,-376.5,-300.4
26.700,-376.7,-300.5
26.800,-376.6,-300.5
26.900,-376.5,-300.5
27.000,-376.6,-300.5
27.100,-376.3,-300.4
27.200,-376.5,-300.4
27.300,-376.6,-300.5
27.400,-376.3,-300.5
27.500,-376.4,-300.5
27.600,-376.1,-300.5
27.700,-376.3,-300.5
27.800,-376.2,-300.5
27.900,-376.2,-300.5
28.000,-376.2,-300.5
28.100,-376.2,-300.5
28.200,-376.1,-300.5
28.300,-376.2,-300.5
28.400,-376.2,-300.5
28.500,-376.1,-300.5
28.600,-375.9,-300.5
28.700,-375.8,-300.5
28.800,-375.8,-300.5
28.900,-375.7,-300.5
29.000,-376.1,-300.5
29.100,-375.7,-300.5
29.200,-375.9,-300.5
29.300,-375.6,-300.5
29.400,-375.6,-300.5
29.500,-375.5,-300.5
29.600,-375.5,-300.5
29.700,-375.4,-300.5
29.800,-375.5,-300.5
29.900,-375.5,-300.5
30.000,-375.5,-300.5
30.100,-375.6,-300.5
30.200,-375.5,-300.5
30.300,-375.3,-300.5
30.400,-375.3,-300.5
30.500,-375.4,-300.6
30.600,-375.5,-300.5
30.700,-375.3,-300.5
30.800,-375.2,-300.5
30.900,-375.2,-300.5
31.000,-375.3,-300.6
31.100,-375.3,-300.5
31.200,-375.4,-300.6
31.300,-375.3,-300.6
31.400,-375.2,-300.5
31.500,-375.2,-300.6
31.600,-374.6,-300.5
31.700,-375.1,-300.5
31.800,-375.0,-300.6
31.900,-375.1,-300.6
32.000,-374.7,-300.5
32.100,-374.7,-300.6
32.200,-374.7,-300.6
32.300,-374.6,-300.6
32.400,-374.8,-300.6
32.500,-374.5,-300.6
32.600,-374.6,-300.6
32.700,-374.5,-300.6
32.800,-374.6,-300.6
32.900,-374.6,-300.6
33.000,-374.5,-300.6
33.100,-374.7,-300.6
33.200,-374.5,-300.6
33.300,-374.4,-300.6
33.400,-374.5,-300.7
33.500,-374.4,-300.7
33.600,-374.5,-300.7
33.700,-374.4,-300.6
33.800,-374.4,-300.6
33.900,-374.3,-300.6
34.000,-374.3,-300.6
34.100,-374.3,-300.6
34.200,-374.3,-300.6
34.300,-374.3,-300.6
34.400,-374.2,-300.6
34.500,-374.3,-300.6
34.600,-374.1,-300.6
34.700,-374.3,-300.7
34.800,-374.1,-300.6
34.900,-374.1,-300.6
35.000,-374.3,-300.6
35.100,-374.2,-300.6
35.200,-373.9,-300.6
35.300,-373.6,-300.6
35.400,-374.1,-300.7
35.500,-373.8,-300.6
35.600,-373.7,-300.6
35.700,-373.8,-300.6
35.800,-374.2,-300.7
35.900,-374.2,-300.7
36.000,-373.8,-300.7
36.100,-373.7,-300.6
36.200,-373.6,-300.6
36.300,-373.7,-300.6
36.400,-373.6,-300.7
36.500,-373.5,-300.7
36.600,-373.6,-300.6
36.700,-373.8,-300.6
36.800,-373.4,-300.6
36.900,-373.6,-300.6
37.000,-373.6,-300.7
37.100,-373.7,-300.7
37.200,-373.5,-300.6
37.300,-373.6,-300.6
37.400,-373.4,-300.7
37.500,-373.3,-300.7
37.600,-373.5,-300.6
37.700,-373.5,-300.7
37.800,-373.5,-300.7
37.900,-373.4,-300.8
38.000,-373.4,-300.8
38.100,-373.4,-300.7
38.200,-373.4,-300.7
38.300,-373.5,-300.8
38.400,-373.2,-300.8
38.500,-373.4,-300.8
38.600,-373.3,-300.8
38.700,-373.3,-300.8
38.800,-373.1,-300.8
38.900,-373.2,-300.8
39.000,-373.2,-300.8
39.100,-373.3,-300.8
39.200,-373.3,-300.8
39.300,-372.9,-300.8
39.400,-373.0,-300.8
39.500,-373.2,-300.9
39.600,-372.9,-300.8
39.700,-373.2,-300.8
39.800,-373.1,-300.8
39.900,-372.8,-300.8
40.000,-372.8,-300.8
40.100,-372.9,-300.8
40.200,-372.7,-300.8
40.300,-372.7,-300.9
40.400,-372.7,-300.8
40.500,-372.6,-300.8
40.600,-372.6,-300.8
40.700,-372.6,-300.8
40.800,-372.6,-300.8
40.900,-372.6,-300.9
41.000,-372.6,-300.8
41.100,-372.5,-300.8
41.200,-372.5,-300.8
41.300,-372.6,-300.8
41.400,-372.5,-300.8
41.500,-372.5,-300.8
41.600,-372.6,-300.8
41.700,-372.5,-300.8
41.800,-372.5,-300.8
41.900,-372.4,-300.9
42.000,-372.4,-300.8
42.100,-372.4,-300.8
42.200,-372.3,-300.8
42.300,-372.3,-300.8
42.400,-372.3,-300.8
42.500,-372.3,-300.8
42.600,-372.5,-300.8
42.700,-372.2,-300.8
42.800,-372.3,-300.8
42.900,-372.2,-300.8
43.000,-372.4,-300.8
43.100,-372.2,-300.8
43.200,-372.0,-300.8
43.300,-372.1,-300.8
43.400,-372.0,-300.8
43.500,-372.0,-300.8
43.600,-372.0,-300.8
43.700,-371.9,-300.8
43.800,-372.3,-300.8
43.900,-372.3,-300.8
44.000,-371.9,-300.8
44.100,-372.2,-300.8
44.200,-372.1,-300.8
44.300,-372.2,-300.8
44.400,-371.7,-300.8
44.500,-371.8,-300.8
44.600,-371.7,-300.8
44.700,-371.8,-300.8
44.800,-371.7,-300.8
44.900,-371.8,-300.8
45.000,-371.8,-300.8
45.100,-371.7,-300.8
45.200,-371.8,-300.8
45.300,-371.7,-300.8
45.400,-371.7,-300.8
45.500,-371.7,-300.8
45.600,-371.6,-300.8
45.700,-371.6,-300.7
45.800,-371.5,-300.7
45.900,-371.8,-300.7
46.000,-371.8,-300.7
46.100,-371.8,-300.6
46.200,-371.7,-300.7
46.300,-371.7,-300.7
46.400,-371.8,-300.7
46.500,-371.6,-300.7
46.600,-371.6,-300.7
46.700,-371.6,-300.7
46.800,-371.6,-300.7
46.900,-371.6,-300.7
47.000,-371.6,-300.8
47.100,-371.6,-300.8
47.200,-371.5,-300.7
47.300,-371.7,-300.7
47.400,-371.6,-300.8
47.500,-371.7,-300.8
47.600,-371.7,-300.8
47.700,-371.6,-300.8
47.800,-371.7,-300.8
47.900,-371.6,-300.8
48.000,-371.7,-300.8
48.100,-371.5,-300.8
48.200,-371.6,-300.8
48.300,-371.5,-300.8
48.400,-371.5,-300.8
48.500,-371.5,-300.8
48.600,-371.6,-300.8
48.700,-371.6,-300.8
48.800,-371.7,-300.8
48.900,-371.7,-300.8
49.000,-371.7,-300.7
49.100,-371.6,-300.8
49.200,-371.6,-300.8
49.300,-371.5,-300.8
49.400,-371.3,-300.8
49.500,-371.4,-300.8
49.600,-371.5,-300.8
49.700,-371.5,-300.8
49.800,-371.5,-300.8
49.900,-371.5,-300.8
50.000,-371.6,-300.8
50.100,-371.5,-300.8
50.200,-371.6,-300.8
50.300,-371.6,-300.7
50.400,-371.5,-300.8
50.500,-371.5,-300.8
50.600,-371.4,-300.7
50.700,-371.5,-300.8
50.800,-371.4,-300.8
50.900,-371.4,-300.7
51.000,-371.4,-300.8
51.100,-371.4,-300.8
51.200,-371.4,-300.7
51.300,-371.5,-300.8
51.400,-371.4,-300.8
51.500,-371.4,-300.7
51.600,-371.3,-300.8
51.700,-371.3,-300.7
51.800,-371.3,-300.7
51.900,-371.4,-300.8
52.000,-371.4,-300.8
52.100,-371.3,-300.7
52.200,-371.3,-300.7
52.300,-371.2,-300.8
52.400,-371.2,-300.7
52.500,-371.3,-300.7
52.600,-371.2,-300.7
52.700,-371.1,-300.7
52.800,-371.2,-300.8
52.900,-371.1,-300.7
53.000,-371.2,-300.8
53.100,-371.2,-300.7
53.200,-371.1,-300.8
53.300,-371.1,-300.7
53.400,-371.2,-300.7
53.500,-371.2,-300.7
53.600,-371.0,-300.7
53.700,-371.1,-300.7
53.800,-371.1,-300.7
53.900,-371.1,-300.7
54.000,-371.1,-300.7
54.100,-371.2,-300.8
54.200,-371.2,-300.7
54.300,-371.0,-300.7
54.400,-371.0,-300.8
54.500,-371.0,-300.7
54.600,-371.1,-300.7
54.700,-371.2,-300.7
54.800,-371.2,-300.7
54.900,-371.2,-300.8
55.000,-371.2,-300.7
55.100,-371.2,-300.7
55.200,-371.1,-300.7
55.300,-371.1,-300.7
55.400,-371.0,-300.7
55.500,-371.0,-300.7
55.600,-370.9,-300.7
55.700,-370.9,-300.7
55.800,-370.9,-300.7
55.900,-371.0,-300.7
56.000,-370.9,-300.7
56.100,-370.8,-300.8
56.200,-370.8,-300.8
56.300,-370.8,-300.7
56.400,-370.8,-300.8
56.500,-371.0,-300.7
56.600,-370.8,-300.7
56.700,-371.5,-300.8
56.800,-371.0,-300.7
56.900,-370.8,-300.7
57.000,-370.7,-300.7
57.100,-370.7,-300.8
57.200,-370.4,-300.8
57.300,-370.6,-300.8
57.400,-370.5,-300.8
57.500,-370.5,-300.7
57.600,-370.3,-300.7
57.700,-370.3,-300.7
57.800,-370.3,-300.8
57.900,-370.0,-300.8
58.000,-370.0,-300.8
58.100,-370.0,-300.7
58.200,-370.0,-300.8
58.300,-370.0,-300.8
58.400,-369.9,-300.8
58.500,-369.8,-300.8
58.600,-369.6,-300.8
58.700,-369.5,-300.8
58.800,-369.5,-300.8
58.900,-369.5,-300.8
59.000,-369.6,-300.7
59.100,-369.7,-300.7
59.200,-370.0,-300.7
59.300,-370.0,-300.7
59.400,-370.0,-300.7
59.500,-370.0,-300.7
59.600,-369.9,-300.7
59.700,-370.0,-300.7
59.800,-369.8,-300.8
59.900,-369.9,-300.7
60.000,-369.9,-300.7
60.100,-369.9,-300.8
60.200,-369.8,-300.7
60.300,-370.0,-300.7
60.400,-369.9,-300.7
60.500,-369.9,-300.8
60.600,-369.9,-300.7
60.700,-370.1,-300.7
60.800,-370.1,-300.7
60.900,-369.9,-300.7
61.000,-370.0,-300.7
61.100,-370.0,-300.7
61.200,-370.1,-300.7
61.300,-370.1,-300.7
61.400,-370.0,-300.7
61.500,-369.8,-300.7
61.600,-369.9,-300.7
61.700,-369.9,-300.7
61.800,-369.9,-300.7
61.900,-370.0,-300.7
62.000,-369.9,-300.7
62.100,-369.9,-300.7
62.200,-369.9,-300.7
62.300,-370.0,-300.7
62.400,-369.8,-300.7
62.500,-369.9,-301.6
62.600,-369.8,-301.7
62.700,-369.8,-301.7
62.800,-369.9,-301.7
62.900,-370.0,-301.7
63.000,-369.8,-301.6
63.100,-369.7,-302.4
63.200,-369.8,-302.7
63.300,-369.8,-302.8
63.400,-369.8,-302.7
63.500,-369.6,-302.7
63.600,-369.7,-302.7
63.700,-369.7,-302.7
63.800,-369.8,-302.8
63.900,-369.8,-302.8
64.000,-369.7,-302.8
64.100,-369.7,-302.7
64.200,-369.6,-302.8
64.300,-369.6,-302.7
64.400,-369.5,-302.7
64.500,-369.5,-302.7
64.600,-369.6,-302.7
64.700,-369.8,-302.7
64.800,-369.7,-302.7
64.900,-369.7,-302.8
65.000,-369.5,-302.7
65.100,-369.7,-302.7
65.200,-369.6,-302.7
65.300,-369.6,-302.7
65.400,-369.7,-302.8
65.500,-369.5,-302.7
65.600,-369.6,-302.8
65.700,-369.6,-302.7
65.800,-369.5,-302.8
65.900,-369.5,-302.7
66.000,-369.6,-302.8
66.100,-369.4,-302.7
66.200,-369.4,-302.7
66.300,-369.7,-302.6
66.400,-369.6,-302.7
66.500,-369.7,-302.8
66.600,-369.7,-302.7
66.700,-369.6,-302.8
66.800,-369.6,-302.7
66.900,-369.7,-302.8
67.000,-369.6,-302.7
67.100,-369.5,-302.8
67.200,-369.5,-302.7
67.300,-369.6,-302.7
67.400,-369.6,-302.7
67.500,-369.6,-302.7
67.600,-369.4,-302.7
67.700,-369.4,-302.7
67.800,-369.5,-302.7
67.900,-369.5,-302.7
68.000,-369.5,-302.7
68.100,-369.5,-302.7
68.200,-369.4,-302.7
68.300,-369.5,-302.8
68.400,-369.4,-302.7
68.500,-369.4,-302.7
68.600,-369.4,-302.8
68.700,-369.6,-302.7
68.800,-369.5,-302.7
68.900,-369.4,-302.7
69.000,-369.5,-302.8
69.100,-369.4,-302.7
69.200,-369.5,-302.8
69.300,-369.5,-303.5
69.400,-369.4,-303.7
69.500,-369.4,-303.7
69.600,-369.4,-303.7
69.700,-369.3,-303.8
69.800,-369.4,-303.8
69.900,-369.2,-303.8
70.000,-369.4,-303.8
70.100,-369.4,-303.8
70.200,-369.5,-303.8
70.300,-369.1,-303.8
70.400,-369.3,-303.8
70.500,-369.1,-303.8
70.600,-369.2,-303.8
70.700,-369.4,-303.8
70.800,-369.1,-303.8
70.900,-369.3,-303.8
71.000,-369.1,-303.8
71.100,-369.1,-303.8
71.200,-369.3,-302.7
71.300,-369.3,-302.8
71.400,-369.1,-302.8
71.500,-369.3,-302.8
71.600,-369.1,-302.9
71.700,-369.4,-302.8
71.800,-369.3,-302.8
71.900,-369.4,-302.9
72.000,-369.4,-302.8
72.100,-369.4,-302.8
72.200,-369.4,-302.8
72.300,-369.0,-302.8
72.400,-369.3,-302.8
72.500,-369.1,-302.9
72.600,-369.4,-302.8
72.700,-369.2,-302.8
72.800,-369.1,-302.9
72.900,-369.3,-302.8
73.000,-369.2,-302.8
73.100,-369.4,-302.9
73.200,-369.3,-302.8
73.300,-369.3,-302.8
73.400,-369.5,-302.9
73.500,-369.4,-302.8
73.600,-369.3,-302.8
73.700,-369.4,-302.8
73.800,-369.3,-302.8
73.900,-369.3,-302.8
74.000,-369.5,-302.8
74.100,-369.3,-302.9
74.200,-369.4,-302.8
74.300,-369.3,-302.8
74.400,-369.1,-302.9
74.500,-369.3,-302.9
74.600,-369.3,-302.8
74.700,-369.3,-302.7
74.800,-369.3,-302.9
74.900,-369.3,-302.9
75.000,-369.2,-303.2
75.100,-369.1,-303.9
75.200,-369.0,-303.9
75.300,-369.1,-304.1
75.400,-369.1,-304.9
75.500,-369.1,-304.9
75.600,-369.1,-305.2
75.700,-369.1,-305.9
75.800,-369.1,-306.0
75.900,-369.1,-306.1
76.000,-369.1,-306.8
76.100,-369.1,-306.9
76.200,-369.1,-306.9
76.300,-369.1,-307.0
76.400,-369.0,-307.7
76.500,-369.0,-307.7
76.600,-369.0,-307.9
76.700,-368.9,-307.8
76.800,-369.0,-307.8
76.900,-369.0,-307.9
77.000,-369.1,-307.8
77.100,-369.0,-307.8
77.200,-368.9,-307.9
77.300,-368.9,-307.8
77.400,-369.0,-307.8
77.500,-368.8,-307.9
77.600,-368.9,-307.9
77.700,-368.8,-307.9
77.800,-368.8,-307.8
77.900,-368.8,-307.8
78.000,-368.7,-307.9
78.100,-368.8,-307.8
78.200,-368.9,-307.9
78.300,-368.8,-307.8
78.400,-368.7,-307.9
78.500,-368.8,-307.8
78.600,-368.9,-307.9
78.700,-368.7,-307.8
78.800,-368.8,-307.8
78.900,-368.8,-307.9
79.000,-368.8,-307.9
79.100,-368.8,-307.9
79.200,-368.7,-307.9
79.300,-368.8,-307.9
79.400,-368.8,-307.9
79.500,-368.7,-307.9
79.600,-368.7,-307.9
79.700,-368.8,-307.9
79.800,-368.8,-308.6
79.900,-368.7,-308.6
80.000,-368.8,-308.8
80.100,-368.8,-309.3
80.200,-368.7,-309.5
80.300,-368.6,-309.6
80.400,-368.7,-309.7
80.500,-368.6,-309.6
80.600,-368.6,-309.7
80.700,-368.7,-309.7
80.800,-368.7,-309.7
80.900,-368.7,-309.7
81.000,-368.7,-309.7
81.100,-368.7,-309.7
81.200,-368.8,-309.7
81.300,-368.9,-309.7
81.400,-368.7,-309.7
81.500,-368.6,-310.3
81.600,-368.6,-310.5
81.700,-368.3,-310.5
81.800,-368.6,-310.7
81.900,-368.5,-310.6
82.000,-368.3,-310.5
82.100,-368.4,-310.6
82.200,-368.4,-310.6
82.300,-368.4,-310.6
82.400,-368.4,-310.6
82.500,-368.4,-310.7
82.600,-368.4,-310.6
82.700,-368.4,-310.7
82.800,-368.4,-310.6
82.900,-368.3,-310.6
83.000,-368.3,-310.6
83.100,-368.3,-310.6
83.200,-368.4,-310.6
83.300,-368.4,-310.6
83.400,-368.4,-310.7
83.500,-368.4,-310.6
83.600,-368.3,-310.6
83.700,-368.3,-310.7
83.800,-368.4,-310.6
83.900,-368.3,-310.7
84.000,-368.3,-310.7
84.100,-368.1,-310.7
84.200,-368.3,-310.6
84.300,-368.4,-310.6
84.400,-368.2,-310.7
84.500,-368.2,-310.7
84.600,-368.2,-310.7
84.700,-368.3,-310.7
84.800,-368.3,-310.6
84.900,-368.2,-310.7
85.000,-368.3,-310.7
85.100,-368.3,-310.7
85.200,-368.1,-310.7
85.300,-368.1,-310.7
85.400,-368.3,-310.7
85.500,-368.2,-310.7
85.600,-368.1,-310.7
85.700,-368.1,-310.7
85.800,-368.3,-310.7
85.900,-368.1,-310.7
86.000,-368.1,-310.7
86.100,-368.1,-310.7
86.200,-368.1,-310.7
86.300,-368.1,-310.8
86.400,-368.0,-310.7
86.500,-368.2,-310.7
86.600,-368.2,-310.7
86.700,-368.0,-310.7
86.800,-368.0,-310.7
86.900,-368.1,-310.7
87.000,-368.1,-310.8
87.100,-368.1,-310.8
87.200,-368.0,-310.7
87.300,-368.1,-310.7
87.400,-368.0,-310.8
87.500,-368.0,-310.8
87.600,-368.0,-310.7
87.700,-367.9,-310.7
87.800,-368.1,-310.8
87.900,-368.0,-310.7
88.000,-368.0,-310.8
88.100,-368.1,-310.7
88.200,-367.9,-310.8
88.300,-368.1,-310.7
88.400,-367.9,-310.8
88.500,-367.9,-310.8
88.600,-368.0,-310.7
88.700,-368.0,-310.8
88.800,-367.8,-310.8
88.900,-368.0,-310.8
89.000,-367.8,-310.8
89.100,-367.9,-310.8
89.200,-367.9,-310.7
89.300,-367.8,-310.7
89.400,-367.8,-310.8
89.500,-367.9,-310.8
89.600,-367.9,-310.8
89.700,-368.0,-310.8
89.800,-367.8,-310.7
89.900,-367.9,-310.8
90.000,-367.8,-310.8
90.100,-367.8,-310.8
90.200,-367.9,-310.8
90.300,-367.8,-310.8
90.400,-367.9,-310.8
90.500,-367.9,-310.7
90.600,-367.9,-310.7
90.700,-367.9,-310.8
90.800,-367.9,-310.8
90.900,-367.9,-310.7
91.000,-367.9,-310.8
91.100,-367.8,-310.8
91.200,-367.7,-310.7
91.300,-367.8,-310.8
91.400,-367.8,-310.8
91.500,-367.8,-310.7
91.600,-367.7,-310.8
91.700,-367.7,-310.8
91.800,-367.8,-310.7
91.900,-367.7,-310.8
92.000,-367.7,-310.8
92.100,-367.7,-310.8
92.200,-367.8,-310.8
92.300,-367.7,-310.7
92.400,-367.6,-310.8
92.500,-367.7,-310.8
92.600,-367.7,-310.8
92.700,-367.8,-310.8
92.800,-367.7,-310.8
92.900,-367.6,-310.8
93.000,-367.7,-310.8
93.100,-367.7,-310.8
93.200,-367.7,-310.8
93.300,-367.6,-310.8
93.400,-367.6,-310.8
93.500,-367.6,-310.9
93.600,-367.6,-310.9
93.700,-367.6,-310.9
93.800,-367.6,-310.9
93.900,-367.7,-311.0
94.000,-367.5,-310.9
94.100,-367.6,-311.0
94.200,-367.5,-310.9
94.300,-367.5,-311.2
94.400,-367.6,-311.7
94.500,-367.6,-311.8
94.600,-367.6,-311.8
94.700,-367.5,-311.8
94.800,-367.6,-311.8
94.900,-367.5,-311.8
95.000,-367.5,-311.8
95.100,-367.5,-311.8
95.200,-367.5,-311.8
95.300,-367.5,-311.8
95.400,-367.4,-311.8
95.500,-367.5,-311.8
95.600,-367.5,-311.8
95.700,-367.6,-311.8
95.800,-367.5,-311.8
95.900,-367.5,-311.8
96.000,-367.4,-311.8
96.100,-367.4,-311.8
96.200,-367.5,-311.8
96.300,-367.4,-311.8
96.400,-367.4,-311.8
96.500,-367.2,-311.8
96.600,-367.5,-311.9
96.700,-367.4,-311.8
96.800,-367.4,-311.8
96.900,-367.4,-311.9
97.000,-367.4,-311.8
97.100,-367.1,-311.9
97.200,-367.4,-311.9
97.300,-367.4,-311.9
97.400,-367.4,-311.8
97.500,-367.0,-311.9
97.600,-367.4,-311.8
97.700,-367.1,-311.8
97.800,-367.0,-311.9
97.900,-367.2,-311.8
98.000,-367.2,-311.9
98.100,-367.1,-311.9
98.200,-367.1,-311.9
98.300,-367.3,-311.8
98.400,-367.1,-311.9
98.500,-367.1,-311.9
98.600,-367.3,-311.9
98.700,-367.2,-311.9
98.800,-367.0,-311.9
98.900,-367.0,-311.9
99.000,-367.0,-311.9
99.100,-367.2,-311.9
99.200,-367.1,-311.9
99.300,-367.1,-311.9
99.400,-367.1,-311.8
99.500,-367.0,-311.9
99.600,-367.1,-311.9
99.700,-367.2,-311.9
99.800,-367.1,-311.9
99.900,-367.1,-311.9
100.000,-367.1,-311.9
100.100,-367.0,-311.9
100.200,-367.1,-311.9
100.300,-367.1,-311.9
100.400,-367.1,-311.9
100.500,-367.1,-311.9
100.600,-367.2,-311.9
100.700,-367.0,-311.9
100.800,-367.1,-312.0
100.900,-367.0,-311.9
101.000,-367.0,-311.9
101.100,-367.1,-312.0
101.200,-367.1,-312.1
101.300,-367.2,-312.6
101.400,-367.1,-312.8
101.500,-367.1,-312.7
101.600,-367.1,-312.8
101.700,-367.1,-312.8
101.800,-367.1,-312.8
101.900,-367.0,-312.8
102.000,-367.1,-312.8
102.100,-366.9,-312.8
102.200,-367.2,-312.9
102.300,-367.1,-312.8
102.400,-367.1,-312.8
102.500,-367.0,-312.8
102.600,-367.0,-312.8
102.700,-367.0,-312.9
102.800,-367.1,-312.9
102.900,-366.9,-312.8
103.000,-366.9,-312.8
103.100,-367.1,-312.9
103.200,-367.1,-312.8
103.300,-367.0,-312.8
103.400,-367.0,-312.9
103.500,-366.9,-312.9
103.600,-367.0,-312.8
103.700,-367.0,-312.8
103.800,-366.9,-312.9
103.900,-366.9,-312.9
104.000,-367.0,-312.9
104.100,-367.0,-312.8
104.200,-366.9,-312.9
104.300,-366.8,-312.9
104.400,-366.9,-312.9
104.500,-366.9,-312.9
104.600,-366.9,-312.9
104.700,-366.9,-312.9
104.800,-367.0,-312.9
104.900,-367.0,-312.9
105.000,-367.0,-312.9
105.100,-366.9,-312.9
105.200,-366.8,-312.9
105.300,-366.7,-312.9
105.400,-366.8,-313.2
105.500,-366.9,-313.7
105.600,-366.8,-313.7
105.700,-366.9,-313.7
105.800,-366.8,-313.7
105.900,-366.9,-313.7
106.000,-366.9,-313.8
106.100,-366.8,-313.8
106.200,-367.0,-313.8
106.300,-366.7,-313.8
106.400,-366.9,-313.8
106.500,-366.9,-313.9
106.600,-366.8,-313.8
106.700,-366.9,-313.8
106.800,-366.9,-313.8
106.900,-366.9,-313.8
107.000,-366.8,-313.8
107.100,-366.8,-313.8
107.200,-366.8,-313.8
107.300,-366.9,-313.8
107.400,-366.8,-313.8
107.500,-366.9,-313.8
107.600,-366.7,-313.8
107.700,-366.8,-313.8
107.800,-366.9,-313.8
107.900,-366.8,-313.8
108.000,-366.8,-313.9
108.100,-366.9,-313.9
108.200,-366.7,-313.8
108.300,-366.9,-313.8
108.400,-366.8,-313.8
108.500,-366.7,-313.8
