frame_number,time_seconds,foam_area_pixels,total_area_pixels,foam_percentage,beer_area_pixels,beer_percentage,foam_to_beer_ratio
70,2.336018131101813,226511,378225,59.88789741555952,151714,40.11210258444048,1.4930131695163267
71,2.369389818688982,226446,378225,59.87071187785049,151779,40.12928812214952,1.4919455260609176
72,2.4027615062761507,225700,378225,59.67347478352833,152525,40.32652521647167,1.4797574168169152
73,2.4361331938633195,226487,378225,59.881551986251566,151738,40.118448013748434,1.4926188561863212
74,2.4695048814504883,226046,378225,59.76495472271795,152179,40.23504527728204,1.4853954882079656
75,2.502876569037657,225701,378225,59.67373917641615,152524,40.32626082358385,1.479773674962629
76,2.536248256624826,225486,378225,59.61689470553242,152739,40.38310529446758,1.4762830711213246
77,2.5696199442119947,225054,378225,59.50267697798929,153171,40.497323022010704,1.469299018743757
78,2.6029916317991635,224538,378225,59.36625024786834,153687,40.63374975213167,1.461008413203459
79,2.636363319386332,224714,378225,59.41278339612664,153511,40.58721660387336,1.463829953553817
80,2.6697350069735006,223245,378225,59.02439024390244,154980,40.97560975609756,1.4404761904761905
81,2.7031066945606694,223062,378225,58.97600634542931,155163,41.02399365457069,1.4375978809381103
82,2.7364783821478382,223242,378225,59.023597065238945,154983,40.976402934761055,1.4404289502719654
83,2.769850069735007,223041,378225,58.970454094784856,155184,41.029545905215144,1.4372680173213734
84,2.803221757322176,221939,378225,58.67909313239474,156286,41.32090686760526,1.420082413012042
85,2.8365934449093446,223284,378225,59.03470156652786,154941,40.96529843347214,1.441090479601913
86,2.8699651324965134,222003,378225,58.696014277215944,156222,41.303985722784056,1.4210738564350731
87,2.903336820083682,221730,378225,58.62383501883799,156495,41.376164981162006,1.4168503786063453
88,2.936708507670851,221694,378225,58.614316874876074,156531,41.38568312512393,1.4162945359066255
89,2.97008019525802,221300,378225,58.51014607707052,156925,41.48985392292947,1.4102278158355903
90,3.0034518828451886,221681,378225,58.610879767334254,156544,41.389120232665746,1.4160938777596075
91,3.036823570432357,223015,378225,58.963579879701236,155210,41.036420120298764,1.4368597384189163
92,3.0701952580195258,222313,378225,58.77797607244365,155912,41.22202392755635,1.4258876802298732
93,3.1035669456066945,223097,378225,58.9852600965034,155128,41.0147399034966,1.4381478520963333
94,3.1369386331938633,223871,378225,59.18990019168484,154354,40.81009980831516,1.4503738160332742
95,3.170310320781032,223346,378225,59.051093925573404,154879,40.9489060744266,1.442067678639454
96,3.203682008368201,222304,378225,58.775596536453165,155921,41.224403463546835,1.4257476542608116
97,3.2370536959553697,222027,378225,58.7023597065239,156198,41.29764029347611,1.42144585718127
98,3.2704253835425385,220246,378225,58.23147597329632,157979,41.76852402670368,1.3941473233784236
99,3.3037970711297073,219263,378225,57.971577764558134,158962,42.028422235441866,1.3793422327348674
100,3.337168758716876,219071,378225,57.920814330094515,159154,42.07918566990548,1.376471844879802
101,3.370540446304045,216582,378225,57.262740432282364,161643,42.73725956771763,1.3398786214064327
102,3.4039121338912137,216771,378225,57.31271068808249,161454,42.68728931191751,1.3426177115463227
103,3.437283821478382,216779,378225,57.314825831185146,161446,42.68517416881486,1.3427337933426657
104,3.470655509065551,216210,378225,57.16438627800912,162015,42.83561372199088,1.33450606425331
105,3.5040271966527197,216430,378225,57.22255271333201,161795,42.77744728666799,1.33768039803455
106,3.5373988842398885,217023,378225,57.37933769581598,161202,42.620662304184016,1.3462798228309822
107,3.5707705718270573,216327,378225,57.195320245885384,161898,42.804679754114616,1.3361931586554496
108,3.604142259414226,216305,378225,57.1895036023531,161920,42.8104963976469,1.3358757411067195
109,3.637513947001395,216835,378225,57.329631832903694,161390,42.670368167096306,1.3435466881467253
110,3.6708856345885637,216184,378225,57.157512062925505,162041,42.842487937074495,1.3341314852413895
111,3.7042573221757324,216381,378225,57.209597461828274,161844,42.790402538171726,1.3369726403203084
112,3.7376290097629012,215876,378225,57.076079053473464,162349,42.923920946526536,1.3297032935219804
113,3.77100069735007,215579,378225,56.997554365787565,162646,43.002445634212435,1.3254491349310773
114,3.804372384937239,215211,378225,56.90025778306563,163014,43.09974221693437,1.320199492068166
115,3.837744072524407,215447,378225,56.96265450459382,162778,43.03734549540618,1.3235633808008453
116,3.871115760111576,214829,378225,56.799259699914074,163396,43.200740300085926,1.3147751474944307
117,3.904487447698745,215693,378225,57.02769515500034,162532,42.97230484499967,1.3270802057440996
118,3.9378591352859136,215672,378225,57.022142904355874,162553,42.977857095644126,1.3267795734314347
119,3.9712308228730824,214802,378225,56.792121091942626,163423,43.207878908057374,1.3143927109403206
120,4.004602510460251,214257,378225,56.64802696807456,163968,43.35197303192544,1.306700087822014
121,4.0379741980474195,213865,378225,56.54438495604468,164360,43.45561504395532,1.3011985884643467
122,4.071345885634589,213444,378225,56.433075550267695,164781,43.566924449732305,1.2953192419028894
123,4.104717573221757,212712,378225,56.239539956375175,165513,43.760460043624825,1.2851679324282685
124,4.138089260808926,213570,378225,56.466389054134446,164655,43.53361094586556,1.2970757037441925
125,4.171460948396095,211393,378225,55.890805737325664,166832,44.109194262674336,1.2671010357725137
126,4.204832635983264,211976,378225,56.04494679093133,166249,43.95505320906868,1.2750512785039307
127,4.238204323570432,212567,378225,56.20120298763963,165658,43.79879701236037,1.2831677311086698
128,4.2715760111576015,212139,378225,56.08804283164783,166086,43.911957168352174,1.2772840576568765
129,4.30494769874477,211823,378225,56.00449467909313,166402,43.99550532090687,1.2729594596218796
130,4.338319386331939,211638,378225,55.95558199484434,166587,44.04441800515566,1.270435268058132
131,4.3716910739191075,210623,378225,55.687223213695546,167602,44.31277678630445,1.256685481080178
132,4.405062761506277,211129,378225,55.8210060149382,167096,44.1789939850618,1.2635191746062144
133,4.438434449093445,210894,378225,55.75887368629784,167331,44.24112631370216,1.260340283629453
134,4.471806136680613,210447,378225,55.64069006543724,167778,44.35930993456276,1.2543182062010514
135,4.505177824267783,209960,378225,55.51193072906339,168265,44.48806927093661,1.247793658811993
136,4.538549511854951,210001,378225,55.52277083746448,168224,44.47722916253552,1.2483414970515503
137,4.57192119944212,209777,378225,55.46354683059026,168448,44.53645316940975,1.245351681231003
138,4.605292887029289,209823,378225,55.4757089034305,168402,44.5242910965695,1.2459650122920156
139,4.638664574616458,210357,378225,55.61689470553242,167868,44.383105294467576,1.253109586103367
140,4.672036262203626,208862,378225,55.2216273382246,169363,44.7783726617754,1.2332209514474826
141,4.7054079497907955,209141,378225,55.295392953929536,169084,44.70460704607046,1.236905916585839
142,4.738779637377964,209251,378225,55.32447617159099,168974,44.67552382840901,1.2383621148815793
143,4.772151324965133,208544,378225,55.137550399894245,169681,44.862449600105755,1.2290356610345294
144,4.805523012552301,208155,378225,55.03470156652786,170070,44.96529843347214,1.223937202328453
145,4.83889470013947,208462,378225,55.11587018309208,169763,44.88412981690792,1.2279589781047695
146,4.872266387726639,208281,378225,55.06801507039461,169944,44.93198492960539,1.2255860754130772
147,4.905638075313807,207943,378225,54.97865027430762,170282,45.021349725692374,1.2211684147473016
148,4.939009762900977,207871,378225,54.95961398638377,170354,45.040386013616235,1.2202296394566607
149,4.972381450488145,207795,378225,54.93952012690858,170430,45.06047987309142,1.2192395704981518
150,5.005753138075314,207594,378225,54.88637715645449,170631,45.11362284354551,1.2166253494382615
151,5.0391248256624825,207838,378225,54.95088902108534,170387,45.04911097891467,1.2197996326010787
152,5.072496513249652,206935,378225,54.71214224337365,171290,45.28785775662635,1.2080973787144609
153,5.10586820083682,207150,378225,54.76898671425738,171075,45.23101328574262,1.210872424375274
154,5.139239888423989,206850,378225,54.68966884790799,171375,45.31033115209201,1.2070021881838073
155,5.172611576011158,206122,378225,54.49719082556679,172103,45.5028091744332,1.197666513657519
156,5.205983263598327,206146,378225,54.50353625487474,172079,45.496463745125254,1.1979730240180382
157,5.239354951185495,205757,378225,54.400687421508366,172468,45.59931257849164,1.1930155159217941
158,5.272726638772664,205185,378225,54.24945468966885,173040,45.750545310331155,1.185766296809986
159,5.306098326359833,205334,378225,54.288849229955716,172891,45.711150770044284,1.1876500222683657
160,5.339470013947001,205224,378225,54.259766012294264,173001,45.74023398770573,1.1862590389650927
161,5.3728417015341705,204448,378225,54.05459713133717,173777,45.94540286866283,1.1764963142418157
162,5.406213389121339,204494,378225,54.06675920417741,173731,45.93324079582259,1.1770726007448296
163,5.439585076708508,204415,378225,54.045872166038734,173810,45.954127833961266,1.1760830792244406
164,5.4729567642956765,204178,378225,53.98321105162272,174047,46.01678894837729,1.1731199043936409
165,5.506328451882846,204096,378225,53.96153083482055,174129,46.03846916517946,1.1720965491101425
166,5.539700139470014,203924,378225,53.91605525811356,174301,46.08394474188645,1.1699531270618069
167,5.573071827057183,203571,378225,53.8227245687091,174654,46.1772754312909,1.1655673503040296
168,5.606443514644352,202527,378225,53.54669839381321,175698,46.45330160618679,1.1526995184919577
169,5.63981520223152,203228,378225,53.732037808182966,174997,46.26796219181704,1.1613227655331235
170,5.673186889818689,202632,378225,53.574459647035496,175593,46.425540352964504,1.1539867762382328
171,5.706558577405858,202648,378225,53.578689933240796,175577,46.421310066759204,1.1541830649800373
172,5.739930264993027,202348,378225,53.499372066891404,175877,46.5006279331086,1.1505085940742679
173,5.773301952580195,202048,378225,53.42005420054201,176177,46.579945799457995,1.1468466371887363
174,5.806673640167364,202092,378225,53.43168748760658,176133,46.56831251239342,1.1473829435710514
175,5.840045327754533,201819,378225,53.35950822922864,176406,46.64049177077136,1.1440597258596645
176,5.873417015341702,201529,378225,53.28283429175755,176696,46.71716570824245,1.1405408158645356
177,5.90678870292887,201346,378225,53.23445039328442,176879,46.76554960671558,1.1383262003968815
178,5.94016039051604,200947,378225,53.12895763103973,177278,46.871042368960275,1.1335134647277159
179,5.973532078103208,200318,378225,52.96265450459383,177907,47.03734549540617,1.1259703103306784
180,6.006903765690377,200109,378225,52.907396391037075,178116,47.09260360896292,1.1234757124570505
181,6.040275453277546,200067,378225,52.89629188974817,178158,47.10370811025184,1.1229751119792544
182,6.073647140864714,199192,378225,52.66494811289576,179033,47.335051887104235,1.1125993531918696
183,6.107018828451883,198722,378225,52.540683455615046,179503,47.459316544384954,1.1070678484482153
184,6.1403905160390515,198690,378225,52.53222288320444,179535,47.46777711679556,1.1066922884117303
185,6.173762203626221,198351,378225,52.44259369422962,179874,47.55740630577037,1.1027219053337336
186,6.207133891213389,198401,378225,52.45581333862119,179824,47.54418666137881,1.1033065664205
187,6.240505578800558,197891,378225,52.32097296582722,180334,47.67902703417278,1.0973582352745461
188,6.273877266387727,197539,378225,52.2279066693106,180686,47.7720933306894,1.0932723066535315
189,6.307248953974896,197303,378225,52.165509947782404,180922,47.834490052217596,1.090541780435768
190,6.340620641562064,197059,378225,52.10099808315156,181166,47.89900191684844,1.087726173785368
191,6.3739923291492335,196654,378225,51.99391896357988,181571,48.00608103642012,1.0830694328940194
192,6.407364016736402,197042,378225,52.09650340405844,181183,47.90349659594157,1.0875302870578365
193,6.440735704323571,196751,378225,52.01956507369951,181474,47.98043492630048,1.0841828581504789
194,6.4741073919107395,196881,378225,52.05393614911758,181344,47.94606385088241,1.0856769454737956
195,6.507479079497908,197037,378225,52.095181439619274,181188,47.904818560380726,1.0874726803099544
196,6.540850767085077,195741,378225,51.75252825698988,182484,48.24747174301011,1.0726474649832314
197,6.574222454672245,195592,378225,51.71313371670302,182633,48.28686628329698,1.0709565084075714
198,6.607594142259415,195375,378225,51.65576046004362,182850,48.34423953995638,1.068498769483183
199,6.640965829846583,194785,378225,51.49976865622315,183440,48.50023134377685,1.0618458351504578
200,6.674337517433752,194428,378225,51.405380395267365,183797,48.59461960473263,1.0578409876113322
201,6.707709205020921,194377,378225,51.39189635798797,183848,48.60810364201203,1.0572701361994692
202,6.74108089260809,194337,378225,51.38132064247471,183888,48.61867935752529,1.0568226311667972
203,6.774452580195258,193801,378225,51.23960605459713,184424,48.76039394540287,1.050844792434824
204,6.807824267782427,194376,378225,51.39163196510014,183849,48.60836803489986,1.0572589462004145
205,6.841195955369596,193985,378225,51.288254345958094,184240,48.711745654041906,1.052892965696917
206,6.874567642956764,193759,378225,51.22850155330821,184466,48.77149844669179,1.0503778474081944
207,6.907939330543933,193683,378225,51.20840769383304,184542,48.79159230616696,1.049533439542218
208,6.941311018131102,193208,378225,51.08282107211316,185017,48.91717892788684,1.0442716074739078
209,6.974682705718271,193055,378225,51.04236896027496,185170,48.95763103972503,1.0425824917643247
210,7.008054393305439,193457,378225,51.14865490118316,184768,48.85134509881684,1.0470265413924489
211,7.041426080892609,192613,378225,50.92550730385352,185612,49.07449269614647,1.0377184664784604
212,7.074797768479777,192322,378225,50.848568973494615,185903,49.151431026505385,1.0345287596219535
213,7.108169456066946,192870,378225,50.99345627602617,185355,49.00654372397383,1.0405438213158533
214,7.1415411436541145,192888,378225,50.998215348007136,185337,49.001784651992864,1.040741999708639
215,7.174912831241284,193191,378225,51.07832639302002,185034,48.92167360697997,1.044083790006161
216,7.208284518828452,192936,378225,51.01090620662304,185289,48.98909379337696,1.0412706636659488
217,7.241656206415621,192620,378225,50.92735805406835,185605,49.07264194593166,1.0377953180140622
218,7.27502789400279,192305,378225,50.84407429440147,185920,49.15592570559852,1.0343427280550774
219,7.308399581589958,192141,378225,50.800713860797146,186084,49.199286139202854,1.0325498162120332
220,7.341771269177127,191825,378225,50.71716570824245,186400,49.28283429175755,1.029104077253219
221,7.375142956764296,191802,378225,50.71108467182233,186423,49.28891532817767,1.0288537358587728
222,7.408514644351465,191770,378225,50.70262409941173,186455,49.29737590058828,1.0285055375291625
223,7.441886331938633,191145,378225,50.53737854451715,187080,49.46262145548285,1.0217286722257857
224,7.4752580195258025,190785,378225,50.44219710489788,187440,49.55780289510212,1.0178457106274008
225,7.508629707112971,190567,378225,50.384559455350654,187658,49.615440544649346,1.0155016039817115
226,7.54200139470014,190439,378225,50.35071716570825,187786,49.64928283429176,1.0141277837538474
227,7.575373082287308,190667,378225,50.410998744133785,187558,49.589001255866215,1.0165762057603516
228,7.608744769874478,190290,378225,50.311322625421376,187935,49.688677374578624,1.0125309282464683
229,7.642116457461646,189600,378225,50.12889153281777,188625,49.87110846718223,1.005168986083499
230,7.675488145048814,189694,378225,50.153744464273906,188531,49.846255535726094,1.0061687467843485
231,7.708859832635984,189788,378225,50.17859739573005,188437,49.82140260426994,1.0071695049273763
232,7.742231520223152,189779,378225,50.176217859739566,188446,49.82378214026043,1.0070736444392558
233,7.775603207810321,189368,378225,50.067552382840894,188857,49.9324476171591,1.0027057509120658
234,7.80897489539749,189359,378225,50.065172846850416,188866,49.93482715314958,1.0026103163089175
235,7.842346582984659,188507,378225,49.83991010641814,189718,50.16008989358186,0.99361684183894
236,7.875718270571827,188487,378225,49.83462224866151,189738,50.16537775133849,0.9934066976567688
237,7.909089958158996,188011,378225,49.708771234053806,190214,50.291228765946194,0.9884183078006876
238,7.942461645746165,187779,378225,49.64743208407694,190446,50.35256791592306,0.9859960303708137
239,7.975833333333334,187655,378225,49.61464736598585,190570,50.38535263401415,0.9847037833866821
240,8.009205020920502,187669,378225,49.618348866415495,190556,50.381651133584505,0.9848495980184303
241,8.04257670850767,187501,378225,49.57393086125983,190724,50.42606913874017,0.983101235292884
242,8.075948396094839,187629,378225,49.60777315090224,190596,50.39222684909775,0.984433041616823
243,8.10932008368201,187506,378225,49.57525282569899,190719,50.42474717430101,0.9831532254258883
244,8.142691771269178,186838,378225,49.398638376627666,191387,50.601361623372334,0.976231405476861
245,8.176063458856346,186870,378225,49.40709894903827,191355,50.59290105096173,0.9765618875911264
246,8.209435146443514,186457,378225,49.297904686363935,191768,50.702095313636065,0.9723050769680031
247,8.242806834030684,186197,378225,49.22916253552779,192028,50.77083746447221,0.9696346366154935
248,8.276178521617853,186207,378225,49.231806464406105,192018,50.768193535593895,0.9697372121363622
249,8.309550209205021,185912,378225,49.15381056249587,192313,50.84618943750413,0.9667157186461653
250,8.34292189679219,185698,378225,49.09723048449997,192527,50.90276951550003,0.964529650386699
251,8.37629358437936,185491,378225,49.042501156718885,192734,50.957498843281115,0.9624197079913248
252,8.409665271966528,185032,378225,48.92114482120431,193193,51.07885517879569,0.9577572686380976
253,8.443036959553696,184871,378225,48.87857756626347,193354,51.12142243373653,0.956127103654437
254,8.476408647140865,185079,378225,48.933571286932384,193146,51.066428713067616,0.9582336677953466
255,8.509780334728033,184350,378225,48.74082887170335,193875,51.25917112829664,0.9508704061895551
256,8.543152022315203,183813,378225,48.598849890937935,194412,51.401150109062065,0.9454817603851614
257,8.576523709902371,184178,378225,48.695353294996366,194047,51.304646705003634,0.949141187444279
258,8.60989539748954,184134,378225,48.68372000793178,194091,51.31627999206822,0.9486993214523085
259,8.643267085076708,182933,378225,48.36618414964637,195292,51.63381585035363,0.9367152776355406
260,8.676638772663878,183347,378225,48.475642805208544,194878,51.524357194791456,0.940829647266495
261,8.710010460251047,182582,378225,48.27338224601758,195643,51.72661775398242,0.9332406475059164
262,8.743382147838215,182590,378225,48.27549738912023,195635,51.72450261087976,0.9333197025072201
263,8.776753835425383,182715,378225,48.30854650009915,195510,51.69145349990085,0.9345557771980972
264,8.810125523012553,182408,378225,48.227377883534935,195817,51.77262211646507,0.9315227993483712
265,8.843497210599722,181570,378225,48.00581664353229,196655,51.994183356467715,0.9232920596984567
266,8.87686889818689,181555,378225,48.00185075021482,196670,51.998149249785186,0.9231453704174506
267,8.910240585774059,180780,378225,47.79694626214555,197445,52.203053737854454,0.9155967484615969
268,8.943612273361227,181158,378225,47.896886773745784,197067,52.103113226254216,0.9192711108404755
269,8.976983960948397,180900,378225,47.828673408685304,197325,52.171326591314696,0.9167616875712656
270,9.010355648535565,181212,378225,47.911163989688674,197013,52.088836010311326,0.9197971707450777
271,9.043727336122734,180593,378225,47.74750479212109,197632,52.252495207878916,0.9137842049870466
272,9.077099023709902,180887,378225,47.8252363011435,197338,52.174763698856495,0.9166354174056695
273,9.110470711297072,180596,378225,47.748297970784584,197629,52.251702029215416,0.9138132561516782
274,9.14384239888424,180473,378225,47.71577764558133,197752,52.28422235441867,0.912622881184514
275,9.177214086471409,181133,378225,47.89027695155001,197092,52.10972304844999,0.9190276622085117
276,9.210585774058577,180761,378225,47.791922797276754,197464,52.208077202723246,0.9154124296074221
277,9.243957461645747,180907,378225,47.830524158900126,197318,52.169475841099874,0.9168296860904732
278,9.277329149232916,181455,378225,47.97541146143169,196770,52.02458853856832,0.9221680134166794
279,9.310700836820084,181242,378225,47.919095776323616,196983,52.080904223676384,0.9200895508749486
280,9.344072524407252,181294,378225,47.93284420649084,196931,52.06715579350916,0.9205965541230177
281,9.37744421199442,181973,378225,48.11236697732831,196252,51.887633022671686,0.927241505819049
282,9.410815899581591,181839,378225,48.076938330358914,196386,51.92306166964109,0.9259264917051113
283,9.44418758716876,181955,378225,48.10760790534734,196270,51.89239209465265,0.9270647577316962
284,9.477559274755928,181774,378225,48.05975279264988,196451,51.94024720735012,0.9252892578811002
285,9.510930962343096,181408,378225,47.962984995703614,196817,52.037015004296386,0.9217089987145419
286,9.544302649930266,181876,378225,48.08672086720867,196349,51.913279132791324,0.926289413238672
287,9.577674337517434,181926,378225,48.09994051160024,196299,51.90005948839976,0.9267800651047636
288,9.611046025104603,180895,378225,47.827351444246155,197330,52.17264855575385,0.9167131201540567
289,9.644417712691771,179593,378225,47.48311190428978,198632,52.51688809571022,0.9041493817713158
290,9.67778940027894,180240,378225,47.65417410271663,197985,52.34582589728336,0.9103719978786272
291,9.71116108786611,179234,378225,47.38819485755833,198991,52.61180514244167,0.9007141026478585
292,9.744532775453278,178978,378225,47.32051027827352,199247,52.67948972172648,0.8982719940576269
293,9.777904463040446,178412,378225,47.17086390376099,199813,52.82913609623902,0.8928948566910061
294,9.811276150627615,177996,378225,47.06087646242316,200229,52.93912353757684,0.8889621383515874
295,9.844647838214785,176837,378225,46.75444510542666,201388,53.24555489457333,0.8780910481260055
296,9.878019525801953,177691,378225,46.98023663163461,200534,53.01976336836539,0.8860891419908843
297,9.911391213389122,176910,378225,46.77374578623835,201315,53.22625421376165,0.878772073615975
298,9.94476290097629,176470,378225,46.65741291559257,201755,53.342587084407434,0.874674729250824
299,9.97813458856346,176385,378225,46.63493952012691,201840,53.365060479873094,0.8738852556480381
300,10.011506276150628,176147,378225,46.572014012823054,202078,53.42798598717694,0.8716782628489989
301,10.044877963737797,175517,378225,46.40544649348933,202708,53.59455350651068,0.865861238826292
302,10.078249651324965,175685,378225,46.449864498644985,202540,53.550135501355015,0.8674089068825911
303,10.111621338912133,175104,378225,46.29625223081499,203121,53.70374776918501,0.8620674376356949
304,10.144993026499304,175187,378225,46.31819684050499,203038,53.68180315949501,0.8628286330637615
305,10.178364714086472,175108,378225,46.297309802366314,203117,53.702690197633686,0.8621041074848487
306,10.21173640167364,174799,378225,46.21561240002644,203426,53.78438759997356,0.859275608820898
307,10.245108089260809,174390,378225,46.10747570890343,203835,53.892524291096564,0.8555449260431232
308,10.278479776847979,174471,378225,46.12889153281777,203754,53.87110846718224,0.8562825760475868
309,10.311851464435147,173965,378225,45.995108731575115,204260,54.004891268424885,0.8516841280720651
310,10.345223152022315,174102,378225,46.03133055720801,204123,53.96866944279199,0.8529269117149954
311,10.378594839609484,173776,378225,45.945138475774996,204449,54.054861524225,0.8499723647462203
312,10.411966527196654,173203,378225,45.79364135104766,205022,54.206358648952346,0.8448020212465004
